FOLIO,FECHA,ANIO,MES,K_GRUPO,GRUPO,K_EMPRESA,EMPRESA,CONCESIONARIO,L_PREPAGO_E,L_POSPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,L_NO_ESPECIFICADO_E,L_TOTAL_E
517058,15JUL2021,2021,07,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"12,966","12,966"
517058,15AUG2021,2021,08,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"15,384","15,384"
517058,15SEP2021,2021,09,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"17,118","17,118"
517058,15OCT2021,2021,10,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"18,564","18,564"
517058,15NOV2021,2021,11,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"19,297","19,297"
517058,15DEC2021,2021,12,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"19,524","19,524"
517058,15OCT2022,2022,10,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"17,500","17,500"
517058,15NOV2022,2022,11,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"16,898","16,898"
517058,15DEC2022,2022,12,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"17,237","17,237"
517058,15JAN2023,2023,01,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"15,906","15,906"
517058,15FEB2023,2023,02,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"15,979","15,979"
517058,15MAR2023,2023,03,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"15,344","15,344"
517058,15APR2023,2023,04,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"14,373","14,373"
517058,15MAY2023,2023,05,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"13,396","13,396"
517058,15JUN2023,2023,06,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"12,705","12,705"
517058,15JUL2023,2023,07,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"14,661","14,661"
517058,15AUG2023,2023,08,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"14,503","14,503"
517058,15SEP2023,2023,09,C729,NETWEY,C0729,NETWEY,"ISLIM TELCO, S.A.P.I. DE C.V.",,,,,"14,862","14,862"
517059,15JAN2021,2021,01,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"3,886","3,886"
517059,15FEB2021,2021,02,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"3,874","3,874"
517059,15MAR2021,2021,03,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"3,785","3,785"
517059,15APR2021,2021,04,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"3,632","3,632"
517059,15MAY2021,2021,05,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"3,546","3,546"
517059,15JUN2021,2021,06,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"3,452","3,452"
517059,15JUL2021,2021,07,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"3,405","3,405"
517059,15AUG2021,2021,08,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"3,295","3,295"
517059,15SEP2021,2021,09,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"3,169","3,169"
517059,15OCT2021,2021,10,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"3,019","3,019"
517059,15NOV2021,2021,11,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"2,926","2,926"
517059,15DEC2021,2021,12,C732,GURUCOMM,C0732,GURUCOMM,"GURUCOMM, S.A.P.I. DE C.V.",,,,,"2,833","2,833"
517149,15OCT2020,2020,10,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,0,0
517149,15NOV2020,2020,11,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,215,215
517149,15DEC2020,2020,12,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,219,219
517149,15JAN2021,2021,01,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,23,23
517149,15FEB2021,2021,02,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,27,27
517149,15MAR2021,2021,03,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,32,32
517149,15APR2021,2021,04,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,21,21
517149,15MAY2021,2021,05,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,48,48
517149,15JUN2021,2021,06,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,46,46
517149,15JUL2021,2021,07,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,43,43
517149,15AUG2021,2021,08,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,44,44
517149,15SEP2021,2021,09,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,46,46
517149,15OCT2021,2021,10,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,34,34
517149,15NOV2021,2021,11,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,32,32
517149,15DEC2021,2021,12,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,27,27
517149,15APR2023,2023,04,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,"19,389","19,389"
517149,15MAY2023,2023,05,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,"13,473","13,473"
517149,15JUN2023,2023,06,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,"5,674","5,674"
517149,15JUL2023,2023,07,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,34,34
517149,15AUG2023,2023,08,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,4,4
517149,15SEP2023,2023,09,C730,EDILAR,C0730,EDILAR,"EDILAR, S.A. DE C.V.",,,,,2,2
517573,15FEB2021,2021,02,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,422","1,422"
517573,15MAR2021,2021,03,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,613","1,613"
517573,15APR2021,2021,04,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,848","1,848"
517573,15MAY2021,2021,05,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,853","1,853"
517573,15JUN2021,2021,06,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,849","1,849"
517573,15JUL2021,2021,07,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,947","1,947"
517573,15AUG2021,2021,08,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,935","1,935"
517573,15SEP2021,2021,09,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"2,106","2,106"
517573,15OCT2021,2021,10,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"2,387","2,387"
517573,15NOV2021,2021,11,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"2,454","2,454"
517573,15DEC2021,2021,12,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"2,739","2,739"
517573,15JAN2022,2022,01,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"3,142","3,142"
517573,15FEB2022,2022,02,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"3,201","3,201"
517573,15MAR2022,2022,03,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"3,373","3,373"
517573,15APR2022,2022,04,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,242","1,242"
517573,15MAY2022,2022,05,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,221","1,221"
517573,15JUN2022,2022,06,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,215","1,215"
517573,15JUL2022,2022,07,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,266","1,266"
517573,15AUG2022,2022,08,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,193","1,193"
517573,15SEP2022,2022,09,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,234","1,234"
517573,15OCT2022,2022,10,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"1,003","1,003"
517573,15NOV2022,2022,11,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,799,799
517573,15DEC2022,2022,12,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,852,852
517573,15JAN2023,2023,01,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"2,545","2,545"
517573,15FEB2023,2023,02,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"6,854","6,854"
517573,15MAR2023,2023,03,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"12,532","12,532"
517573,15APR2023,2023,04,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"6,155","6,155"
517573,15MAY2023,2023,05,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"7,215","7,215"
517573,15JUN2023,2023,06,C746,ADDINTELI,C0746,ADDINTELI,"AGREGADORA DE INTELIGENCIA EN NEGOCIOS TECNOLOGICOS, S.A. DE C.V.",,,,,"7,781","7,781"
517649,15JUL2022,2022,07,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"122,348","122,348"
517649,15AUG2022,2022,08,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"128,360","128,360"
517649,15SEP2022,2022,09,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"138,650","138,650"
517649,15OCT2022,2022,10,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"157,483","157,483"
517649,15NOV2022,2022,11,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"166,321","166,321"
517649,15DEC2022,2022,12,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"175,006","175,006"
517649,15JAN2023,2023,01,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"194,292","194,292"
517649,15FEB2023,2023,02,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"176,007","176,007"
517649,15MAR2023,2023,03,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"192,386","192,386"
517649,15APR2023,2023,04,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"190,335","190,335"
517649,15MAY2023,2023,05,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"210,218","210,218"
517649,15JUN2023,2023,06,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"220,208","220,208"
517649,15JUL2023,2023,07,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"190,031","190,031"
517649,15AUG2023,2023,08,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"213,256","213,256"
517649,15SEP2023,2023,09,C756,DIRI MOVIL,C0756,BUZZ,"DIRI TELECOMUNICACIONES, S.A. DE C.V.",,,,,"237,421","237,421"
517654,15JAN2021,2021,01,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,10,10
517654,15FEB2021,2021,02,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,10,10
517654,15MAR2021,2021,03,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,14,14
517654,15APR2021,2021,04,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,6,6
517654,15MAY2021,2021,05,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,22,22
517654,15JUN2021,2021,06,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,21,21
517654,15JUL2021,2021,07,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,35,35
517654,15AUG2021,2021,08,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,43,43
517654,15SEP2021,2021,09,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,47,47
517654,15OCT2021,2021,10,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,238,238
517654,15NOV2021,2021,11,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,153,153
517654,15DEC2021,2021,12,C826,IGOU TELECOM,C0826,IGOU TELECOM,"SOLUCIONES Y ASESORIA EN COBRANZA, S. DE R.L. DE C.V.",,,,,88,88
517944,15JAN2022,2022,01,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,497,497
517944,15FEB2022,2022,02,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,566,566
517944,15MAR2022,2022,03,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"1,023","1,023"
517944,15APR2022,2022,04,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"17,273","17,273"
517944,15MAY2022,2022,05,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"20,268","20,268"
517944,15JUN2022,2022,06,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"21,318","21,318"
517944,15JUL2022,2022,07,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"103,729","103,729"
517944,15AUG2022,2022,08,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"113,410","113,410"
517944,15SEP2022,2022,09,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"122,507","122,507"
517944,15OCT2022,2022,10,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"146,553","146,553"
517944,15NOV2022,2022,11,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"129,256","129,256"
517944,15DEC2022,2022,12,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"123,275","123,275"
517944,15JAN2023,2023,01,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"119,632","119,632"
517944,15FEB2023,2023,02,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"110,470","110,470"
517944,15MAR2023,2023,03,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"122,507","122,507"
517944,15APR2023,2023,04,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"118,886","118,886"
517944,15MAY2023,2023,05,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"124,735","124,735"
517944,15JUN2023,2023,06,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"124,070","124,070"
517944,15JUL2023,2023,07,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"130,191","130,191"
517944,15AUG2023,2023,08,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"133,452","133,452"
517944,15SEP2023,2023,09,C753,ROCKETEL,C0753,ROCKETEL,"ROCKETEL, S.A.P.I. DE C.V.",,,,,"131,280","131,280"
517975,15JAN2021,2021,01,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"3,619","3,619"
517975,15FEB2021,2021,02,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"3,907","3,907"
517975,15MAR2021,2021,03,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"6,037","6,037"
517975,15APR2021,2021,04,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"4,815","4,815"
517975,15MAY2021,2021,05,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"3,821","3,821"
517975,15JUN2021,2021,06,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"3,207","3,207"
517975,15JUL2021,2021,07,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"2,439","2,439"
517975,15AUG2021,2021,08,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"3,333","3,333"
517975,15SEP2021,2021,09,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"4,426","4,426"
517975,15OCT2021,2021,10,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"13,206","13,206"
517975,15NOV2021,2021,11,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"8,889","8,889"
517975,15DEC2021,2021,12,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"7,268","7,268"
517975,15JAN2022,2022,01,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"4,001","4,001"
517975,15FEB2022,2022,02,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"2,281","2,281"
517975,15MAR2022,2022,03,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"3,499","3,499"
517975,15APR2022,2022,04,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"67,150","67,150"
517975,15MAY2022,2022,05,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"70,232","70,232"
517975,15JUN2022,2022,06,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"72,523","72,523"
517975,15JUL2022,2022,07,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"347,974","347,974"
517975,15AUG2022,2022,08,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"356,422","356,422"
517975,15SEP2022,2022,09,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"363,907","363,907"
517975,15OCT2022,2022,10,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"371,678","371,678"
517975,15NOV2022,2022,11,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"379,638","379,638"
517975,15DEC2022,2022,12,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"387,642","387,642"
517975,15JAN2023,2023,01,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"395,130","395,130"
517975,15FEB2023,2023,02,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"401,670","401,670"
517975,15MAR2023,2023,03,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"409,925","409,925"
517975,15APR2023,2023,04,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"416,724","416,724"
517975,15MAY2023,2023,05,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"424,149","424,149"
517975,15JUN2023,2023,06,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"432,144","432,144"
517975,15JUL2023,2023,07,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"439,321","439,321"
517975,15AUG2023,2023,08,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"449,943","449,943"
517975,15SEP2023,2023,09,C751,NEWWW,C0751,NEWWW,"TALENTO NET, S. DE R.L. DE C.V.",,,,,"459,078","459,078"
518185,15JAN2022,2022,01,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,44,44
518185,15FEB2022,2022,02,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,21,21
518185,15MAR2022,2022,03,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,27,27
518185,15APR2022,2022,04,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,21,21
518185,15MAY2022,2022,05,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,15,15
518185,15JUN2022,2022,06,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,16,16
518185,15JUL2022,2022,07,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,17,17
518185,15AUG2022,2022,08,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,0,0
518185,15SEP2022,2022,09,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,0,0
518185,15OCT2022,2022,10,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,0,0
518185,15NOV2022,2022,11,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,0,0
518185,15DEC2022,2022,12,C781,GUGACOM,C0781,GUGACOM,"GUGA TELECOM, S.A.P.I. DE C.V.",,,,,0,0
518205,15JAN2021,2021,01,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",,,,,101,101
518205,15FEB2021,2021,02,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",,,,,115,115
518205,15MAR2021,2021,03,C754,MEXFON,C0754,MEXFON,"ADS MOBILE SERVICES, S. DE R.L. DE C.V.",,,,,127,127
